annual_loss_no_intervention_M,sol1_contribution_pct,sol2_contribution_pct,sol3_contribution_pct,coordination_discount_pct,sol1_cost_M,sol2_cost_M,sol3_cost_M,litigation_benefit_y1_M,raw_sum_pct,combined_reduction_pct,annual_fee_revenue_preserved_M,annual_cost_M,npv_M,meets_target,positive_npv
63.81055832057386,31.671103865930597,17.09519806916961,7.179580107276019,18.247406899730862,1.0886979596256305,1.1667652960607582,8.636665165864482,14.487718563233834,55.94588204237622,45.73720930246038,58.37033723229883,10.89212842155087,184.08378025383848,False,True
37.7469044936698,32.43651948622835,15.471099069500069,5.981982299912779,19.188161601092233,0.7768432016724396,1.0540405301064892,14.79409611035942,16.120237752193535,53.8896008556412,43.54917715727718,32.87693261867297,16.624979842138348,72.97772203208818,False,True
35.35322763647722,26.49121795713659,18.663870792678868,11.050497832520092,15.007414610846123,0.7682326439410859,0.8708312330469586,10.67025962367154,8.720394181748045,56.205586582335556,47.77058116946636,33.77688460821913,12.309323500659586,85.1718196366214,False,True
52.18598944184528,24.81409182523501,17.031750467320673,8.872124992998021,15.84703992383778,0.8160503533141971,1.4031095097212074,16.39801497909398,14.40340107474772,50.71796728555371,42.68067076125303,44.5466606743525,18.617174842129383,106.3301729980646,False,True
32.54070579627701,24.836194146611334,20.09687823572042,7.566861674132893,12.758204583290386,0.994259064333439,1.3104989033951406,21.60324372852749,10.484236849609594,52.49993405646465,45.801885063448346,29.808513335291337,23.908001696256072,30.630949696634033,False,True
66.56646845944317,23.271167549973907,17.28405917301131,8.577603701175844,9.602116985708932,0.7648958258107446,1.188434235043552,22.036943665271828,13.037608628360852,49.132830424161064,44.41503856844313,59.131045279824434,23.990273726126123,138.31533901842187,False,True
67.32150371063298,30.489294425896205,16.834157638903037,9.375582040922216,6.888744767139686,0.7336065032974628,1.4229492405663384,17.731743191420797,9.942395968199587,56.69903410572146,52.79318236074482,71.08232844390012,19.8882989352846,193.42015853212624,True,True
46.44179708979828,28.598878641425483,19.428414436344877,8.43621395631545,14.083738979887965,0.9325413525937045,1.1915578515295837,15.486959826154063,16.012378630095252,56.46350703408581,48.51133408451449,45.059070682168745,17.611059030277353,113.24070583844009,False,True
43.79713432590066,26.013673079840743,15.439929962932247,9.149115394792396,18.94308268875842,0.7294319941225775,0.9547940195998028,14.731248984257018,8.917676689089252,50.602718437565386,41.01700364117777,35.928544362372385,16.4154749979794,78.30245940901517,False,True
59.48644489843896,26.491297563629562,14.682088113496112,10.409734336533171,10.75381130617399,0.8773062962222706,1.0351612686416305,9.02102087947199,6.490148219247402,51.58312001365884,46.0359686215527,54.77032221504519,10.933488444335891,163.8167503585633,False,True
28.15318900781235,25.36922774695188,13.633737014136232,8.382902007900682,17.008936576393683,0.943638623674736,1.138344195905202,13.649970115712463,16.127093219318727,47.38586676898879,39.32603474407708,22.143065781555947,15.731952935292401,37.5098173931509,False,True
61.09803989987532,23.68103510695984,15.012460867766784,6.752423636604778,12.06240151552164,1.0369841534800202,1.1871104148084228,7.625943028678108,11.263344516969749,45.445919611331405,39.96405031539142,48.83450281460819,9.850037596966551,150.58683008213842,False,True
46.191821653959664,24.570734075851007,19.114333298772706,5.289488164693005,21.122935879252502,0.7226130517061786,1.4346864651379216,19.969077363065544,18.43426747826812,48.97455553931672,38.629691575597946,35.68751647614977,22.126376879909643,65.34404068451576,False,True
58.202342159227854,30.211019340216357,17.772017478723143,9.340654844985353,10.187527511505786,1.0183715311298747,1.2324535227228062,18.9146698916053,11.970934900522252,57.32369166392485,51.48382480505175,59.9295837393873,21.16549494545798,150.4241995225542,True,True
41.584050065641335,28.877466227831768,15.65009121461948,6.114849675633382,14.776269984239857,0.9565574271627202,1.0893530345277107,12.176313737069721,11.202516201652035,50.64240711808463,43.15934831579854,35.89481002329239,14.222224198760152,88.1270682321714,False,True
39.82409335367079,26.96640364672973,18.036058435445504,7.082214656100566,21.80181072215356,1.295485965687166,1.2166881883659735,11.780159931790433,12.53355337390003,52.0846767382758,40.72927410055137,32.440128280152074,14.292334085843573,76.609409291966,False,True
60.93550874155565,28.989100185350832,18.872635518100562,8.133103677896663,16.431658611698772,0.8795758252197192,1.3546044630277208,10.323217357726488,13.948204849651617,55.99483938134806,46.79395853403588,57.02827338605472,12.557397645973928,172.7613088953311,False,True
61.71683189329994,24.930304493495573,17.60898497236641,5.744438002153675,17.593457328434905,0.7055398000674324,1.5302146066803204,9.386013019279845,17.778655701852962,48.283727468015655,39.78895047935252,49.11295935890071,11.6217674260276,151.02115621096726,False,True
58.13957966104567,28.499456058490246,18.703214479447798,9.439467798964198,21.714488253478017,0.8559377430388545,1.2705051256548445,8.647860696218562,13.213239653774016,56.64213833690225,44.34258786121684,51.561188386682666,10.77430356491226,158.82512717845998,False,True
34.33699985740903,28.273549494208254,17.376313775967542,7.861544366623187,15.22893839455633,1.1564329686994022,1.3994340711764388,13.509126928279626,13.06827676423196,53.511407636798985,45.36218833373096,31.152029086941635,16.064993968155466,66.05348941392225,False,True
67.1534816256016,24.78974609105793,14.419747568447074,5.675317397135418,16.72791785631366,0.9574977053441796,1.3813224784579707,15.75446959121512,10.918780670413883,44.884811056640416,37.37651673312402,50.19926459333669,18.09328977501727,125.48376529103535,False,True
64.38205242894207,30.030426909215223,15.67787262497069,7.413816715745842,12.930195208243777,0.7807237508877719,1.0306556180004922,20.924848527685562,11.78084979230989,53.12211624993175,46.253322920065386,59.55767722504876,22.736227896573826,143.25170016112983,False,True
41.52881045075138,29.697860215200592,17.27238466694307,10.570482451605015,18.371297169270477,0.9895761248899605,1.1680888621693102,23.13565069805139,14.180311719725637,57.54072733374868,46.969749321906065,39.0119563301749,25.29331568511066,62.11362193274837,False,True
69.1772084936103,24.77508693901789,19.266263355686785,8.592121523252134,9.938049783773197,1.0462699040008592,1.324158762637004,6.312393243050419,11.906763785839455,52.6334718179568,47.40273118576002,65.58377236807767,8.682821909688283,215.74623119771366,False,True
59.52950481476256,26.38159065264726,16.78825689472981,7.762187138643236,12.770809371519695,1.2980617613174195,1.3862840710836986,8.934765245787284,19.403475851711573,50.93203468602031,44.42760162723236,52.89506249953364,11.619111078188403,166.1150994232705,False,True
62.972964390082126,26.29581755445486,19.144273994768916,5.845379370179544,24.576852383733204,1.0911508445077431,1.3032081868302454,8.558328508974204,16.484890879018835,51.28547091940332,38.68111643723915,48.71729135941763,10.952687540312194,150.85159770865104,False,True
25.89910195244694,25.956491346215046,14.674152904815234,9.327281178677973,11.29609763604247,1.2886214617456224,1.3067075740589078,7.250062103422364,5.75507124399857,49.95792542970825,44.31462939622711,22.954182094355765,9.845391139226894,52.392714144419855,False,True
27.873341121612775,28.598142337989987,18.84945886282543,6.762913364562203,19.51199203577606,0.66916255518474,1.400723763286749,20.667196270864892,14.770564838582054,54.210514565377615,43.632963280827916,24.32392939346642,22.73708258933638,18.908231916457726,False,True
53.08327437351878,30.895117875037073,13.416885661354973,6.541068189366388,9.998473353047771,1.00227065095224,1.361377286272731,15.191997124279768,15.773385748785703,50.85307172575843,45.7685409000522,48.59088028546174,17.555645061504737,125.95845750234402,False,True
33.647548898220116,29.746486276905408,15.106778805039909,6.943514912849875,17.382975610926586,1.4005132795260637,1.2819026700511964,7.76225344579048,13.214506384300693,51.796779994795195,42.792958361054644,28.79756317906167,10.44466939536774,77.95674117017963,False,True
27.128861192097972,31.528855229488258,18.189345758932074,6.353739808373072,9.283013094170926,0.8029300487573979,1.6051961540832156,13.135168228719268,14.909785250204955,56.071940796793406,50.86677519047131,27.599153668638984,15.54329443155988,56.77098273575551,True,True
50.45985817668887,28.33148949132554,14.693791516293064,10.685763534921907,12.76328065336708,1.0406620066919905,1.3324393588332393,15.45016337122882,17.330042914850917,53.711044542540506,46.855753185721056,47.28669321026844,17.823264736754048,121.68231840336433,False,True
33.346414795894425,27.84938357891307,16.49463230276274,7.895304781842338,9.882981183616103,0.758934943444068,1.11639721313762,11.531358551367118,11.702972283736653,52.23932066351814,47.07651843189377,31.39666221552998,13.406690707948806,75.29890356758673,False,True
49.44464225193735,28.835701841369072,16.53768055610777,7.616774737486191,11.597401408084277,1.046296489108255,1.1378383164684043,7.246859318878447,11.628122255697335,52.990157134963034,46.84467590524676,46.32436483085751,9.430994124455106,143.37459676074718,False,True
44.474212467791915,25.82929973144878,17.37646203174515,8.272360105082772,17.279924626149967,1.0804457616715153,1.304519122376902,11.653569061441088,14.949442272215322,51.4781218682767,42.58274121048086,37.876677601118494,14.038533945489505,99.27888927237089,False,True
47.10541869303138,27.310233573034132,17.675722493531765,7.397209840797023,15.128214392590955,1.1371678683483368,1.4739055485547432,20.469533279754703,12.2822251277957,52.38316590736292,44.458528263270445,41.884751766346476,23.08060669665778,78.75100708818881,False,True
46.068602672117464,30.437820994243978,15.96516513996707,9.718823898740432,14.941243850921508,0.740683115667955,0.9610630092425314,18.5904941586937,7.415498142251858,56.12181003295148,47.73651354237727,43.983089506718656,20.292240283604187,92.02118997698011,False,True
38.35030581108629,26.660306066408136,14.941041016303528,7.169319774598906,17.826333806554498,0.5856820971967621,1.4211237568997834,18.892830944650797,11.251996895801577,48.770666857310566,40.076644983643746,30.739031820101495,20.89963679874734,45.515242818272206,False,True
33.57702025014184,28.55697294948162,14.446145497153577,7.417223954396913,22.116570822821284,1.452378957296365,1.3797613407309535,11.598076340033304,13.877893001582796,50.420342401032116,39.26909166479886,26.370781720672547,14.430216638060621,55.434040746621534,False,True
53.41006350443143,27.02099857732934,17.762598877768117,4.585904974566388,11.466183706054778,1.0127055833314222,1.0427971777698137,9.819435807510533,15.567902851474095,49.36950242966385,43.70870458631341,46.68969375302864,11.87493856861177,139.39931423949804,False,True
74.89306417121315,28.204473568218475,19.16336229738193,11.443486979883419,10.321576619175463,0.9734161030501345,1.1759337411075137,8.347670788841983,14.581478129172988,58.81132284548382,52.74106709723657,78.99880245143194,10.49702063299963,259.9527698183618,True,True
43.136327713780645,27.57100283724659,14.744749294682851,6.406169751158005,20.68963162029543,0.6494140036513962,1.0895286213481048,11.394396472227381,12.178472341555672,48.72192188308745,38.64153572714855,33.33707896980086,13.133339097226882,83.7035967102697,False,True
48.495530717618976,27.74067203444212,14.050796608112101,6.79237506968223,19.40693974219017,1.0743174307529488,1.3026551529973283,15.740024103236136,14.665992340157683,48.58384371223645,39.15520643856288,37.977050331920765,18.11699668698641,84.68568477455244,False,True
28.350459751758393,26.881551497282377,17.201705695049952,7.290988827923066,19.422883778998084,0.9912089721225041,1.377327434163858,18.797100225628657,12.291237320323045,51.37424602025539,41.39588592340464,23.4718479551973,21.16563663191502,19.287694731749262,False,True
65.26654776677373,28.447205925396858,19.263892352572014,7.301349036216676,14.98816257908816,1.0159602500850666,0.9944034406140627,12.494947090971609,16.85047951367214,55.01244731418555,46.767092272000205,61.046533233672314,14.505310781670739,182.8157621173704,False,True
50.234203804960664,25.396752545947805,16.11616104889984,6.476145453968,7.228144151466531,1.3095537589029738,1.2016961747242876,11.561624047361299,13.058621389588982,47.98905904881565,44.52034068383486,44.72887734756084,14.072873980988561,122.16751477838966,False,True
22.962658865211917,26.251051273397312,18.146647340943815,8.57664385992582,23.09243335857095,1.0643153145094746,1.215105829208558,17.124243936474542,16.594026517379557,52.97434247426695,40.74127774125571,18.710561250106128,19.403665080192575,12.317610912353377,False,True
54.1092733227521,33.04397526834027,18.698524350674212,9.93545308224338,9.777113588426324,1.1342224056846755,1.1980350886917543,14.22071378183748,13.557352185466197,61.677952701257865,55.64762920664002,60.221055570104944,16.55297127621391,169.51844980163742,True,True
71.48861233953984,33.73355634507056,15.796236593574651,9.081115267437461,17.928699383214834,0.9162288200695915,1.0111708288356125,7.394279524199455,14.830974492566458,58.61090820608268,48.102734668042125,68.77595502310814,9.321679173104659,227.5613002229679,False,True
45.00399137559505,33.773695644414616,16.82168775530754,11.159371265279901,14.072772478069313,1.178816369159302,0.974742490631957,14.249188153251803,15.126312939702315,61.754754665002054,53.064148546606425,47.761969670895404,16.40274701304306,126.54861611437002,True,True
66.5569349227095,30.704495538846793,13.359608899668839,7.453472878395818,8.120848356259922,0.7337544556950284,1.3177533949141835,16.36559967577606,14.789096232916517,51.51757731691144,47.33391298618611,63.00800332517566,18.417107526385273,173.94475022468657,False,True
62.03046231350375,29.79431778933414,18.84462040402927,5.25173428264346,11.848870716275766,1.0651999156941467,1.4473270633430846,5.793736411885128,12.368192943605163,53.89067247600688,47.505236366193216,58.93543548214472,8.306263390922359,193.54986411280137,False,True
52.16997589786443,23.38725404788015,16.47970734285951,10.17251982343947,16.895838215532205,0.8447160885138647,1.4426121765396829,11.980286475305437,15.804926763128817,50.03948121417913,41.5848914243398,43.38965566646234,14.267614740358985,119.08998184692821,False,True
38.94023181861,28.472619674926815,16.454997574341842,6.965535638659928,20.23675661280823,0.8062626992791412,0.9747345782748071,11.91879840697736,14.179063453102078,51.893152887928586,41.391661839286016,32.236018147586215,13.699795684531308,79.47881169932008,False,True
58.501996705346706,34.63848995441833,15.849428899273015,7.613051679148947,10.231085509330281,1.0389533264532935,1.6670002540663227,16.181216786391175,13.030462056176507,58.10097053284029,52.156610555874614,61.02531717803656,18.88717036691079,163.53292995725235,True,True
41.8121200249648,32.032016015827864,16.984559138631766,6.073581738446297,13.548432174371316,0.6832575630741702,1.0696524681288146,6.5727775875780114,11.89886883717303,55.090156892905924,47.62630435151582,39.82713507782165,8.325687618780997,124.17965817296147,False,True
50.38406908240623,26.72377074535048,16.584657956190828,10.857501304607498,17.956749636352765,1.0208636086378697,1.1200542376539593,19.824979969215455,9.968419997591713,54.1659300061488,44.43948956674258,44.78084624635258,21.965897815507283,91.14315815908937,False,True
39.75882781492901,31.924734271641984,17.14995904803409,9.12844543519982,15.952843476138662,1.0837303812488204,1.128295575579899,10.813096302981123,10.819080378608792,58.203138754875894,48.91808313111075,38.898512884924315,13.02512225980984,102.92767599457541,False,True
33.657594110973825,31.38457388268602,15.763289340790275,8.254023574721847,18.549797292198857,1.1712326881940007,1.197264462405473,13.330676979042385,19.202635511326832,55.40188679819814,45.124949101078904,30.37594442244934,15.69917412964186,70.05168255676692,False,True
52.05423010095549,30.609373402834148,19.792670949079316,9.392870306129527,11.085710228947278,1.032116859535189,0.9915251853758043,15.50051332474431,17.685249772121693,59.794914658042984,53.16622368740602,55.35053682846207,17.524155369655304,152.14604128578245,True,True
45.80287957035369,27.320751290539405,13.338707425432517,10.865444895359882,9.53878142523208,0.6433162469939242,1.097630610223105,8.028904215813624,11.91284119976982,51.52490361133181,46.610055676285356,42.69749533816757,9.769851073030653,129.33325380318485,False,True
45.92083808273845,26.507443475725232,13.596253153088288,5.889765007606833,13.769314431469864,0.6739661616903359,1.3314696437530023,10.38357463155046,10.631830494810906,45.993461636420356,39.66047728578417,36.424847114492415,12.389010436993797,96.13651785743653,False,True
41.8673612928168,27.210738278834853,12.288158608651601,5.893740180689611,19.761003220861422,0.5248300474416395,1.2295484191925738,13.479171978189854,10.91395695842614,45.392637068176064,36.422596595099854,30.498360217391294,15.233550444824067,64.77082742863999,False,True
43.05659528889465,30.22301751131164,19.18223232163257,6.886373743867554,13.031070177351582,0.8481973959037694,1.2162010027376857,15.925154160609193,9.89556451531988,56.29162357681176,48.95622260454683,42.15776527114017,17.989552559250647,95.9563234971384,False,True
39.92191984889609,32.309275233189325,13.55835313467388,7.83987335307639,17.404712534693342,0.7742754195671515,0.9305934424156644,9.398721635815832,16.87890775908208,53.7075017209396,44.35986543684458,35.4186198495505,11.103590497798649,102.72069252283863,False,True
23.333427393141793,25.498703811804862,13.250670078430849,5.881526763559451,16.283914716207697,0.8475909296422202,1.259710802646493,14.677732783888647,15.749381218078183,44.63090065379516,37.36324285425577,17.43625028624202,16.78503451617736,16.409434626662097,False,True
22.385303228993894,31.09492942081787,17.636051595326624,6.282058622244101,18.261118611153393,1.2311985321753114,1.1025472758950188,20.40504157088413,11.907823838327023,55.0130396383886,44.96704321842162,20.13201795511283,22.73878737895446,1.2351651858699348,False,True
49.149046860752776,33.73649356797638,16.251682482495603,9.55482087900367,12.979963882480416,1.1831510787784587,1.2761253292401031,10.503616750061381,11.593386068468146,59.542996929475656,51.814337433483296,50.93250597154254,12.962893158079943,147.22319424335618,True,True
39.52339010613356,24.253230026034547,13.221367473361262,7.329762299779038,6.951109828660938,0.7876523575270808,1.3483360899706809,16.288152967236677,14.39907564547475,44.80435979917485,41.68995954150579,32.95457068935717,18.42414141473444,65.23526319961965,False,True
39.50855723409536,31.617992244278604,17.493507727891057,6.008193948773885,10.361318148655872,1.1082701357629863,1.0495191718468706,13.681700764307884,19.006489613262794,55.11969392094355,49.40856707122926,39.04122399976601,15.83949007191774,100.6071383280899,False,True
22.192971883086376,23.038117104830278,21.411977123340705,8.35424118903805,10.038054694393722,1.2733970429960078,1.4679895154469556,14.01874813188212,13.263164213318747,52.80433541720903,47.50380734701848,21.08501321583866,16.76013469032508,27.432330091553183,False,True
38.105928029268526,23.812120377949636,17.4975984679888,7.071183189340619,16.797817932529806,1.2138577074623547,0.880856637384763,14.747467699065227,9.927926203497723,48.38090203527905,40.253966197277265,30.67829477612111,16.842182043912345,58.74030973458041,False,True
62.60265523044173,26.060565591948844,17.58848174227635,8.220225784900316,13.901308893182495,1.0985157310677005,1.348711422932577,14.388865601786046,14.615825825827185,51.86927311912551,44.6587652421874,55.915145669477845,16.836092755786325,153.92108444080208,False,True
73.69135374133644,27.2285347804731,17.07345482049302,4.6316930378901,18.61295931295844,1.0102194711128227,1.1832311507821403,8.629059772518966,16.361149989494987,48.933682638856226,39.82567619895371,58.69615985530042,10.822510394413928,187.18196192948804,False,True
41.89511023631397,29.254435294399592,14.732893671259008,10.890760686467091,10.973972912925383,0.8158654720759222,1.448091856524985,20.232559751491593,9.71969043369866,54.87808965212569,48.8557829585705,40.936368254614806,22.4965170800925,75.14983171878967,False,True
44.32819224681187,29.73535092095725,19.53388700391488,7.482769909309797,15.171668369956468,1.1406369596909935,1.3521655415197595,17.48798521079611,12.816133230424104,56.752007834181924,48.141781412288125,42.680762830958045,19.980787712006865,93.27130620121187,False,True
31.204379329785752,31.839813652854655,19.40743890449066,9.458173480779354,9.469059792858662,0.8196852882769468,1.3603239253324475,6.799892563869438,18.421062396696296,60.70542603812467,54.95719294906505,34.29810191365705,8.979901777478833,107.7138224770107,True,True
41.33667413237234,29.59708444484329,19.62904121174622,7.553611743114692,12.989148748141645,1.0576998354613956,1.265771049084268,12.605500985616533,13.087183692887898,56.7797373997042,49.40453285005241,40.844381501694016,14.928971870162197,105.1042373538469,False,True
67.54669870916099,27.559206137055405,15.136416591833994,7.474275673036917,13.878141501385507,0.756035830525944,1.0421440484497602,15.943849553058214,10.970357124321357,50.16989840192632,43.207248910605635,58.37014048432806,17.74202943203392,156.25020958568405,False,True
69.59596907222678,25.979169316366104,14.224011073542826,9.191467645906185,20.122214681187167,0.8729030416016259,1.0697252613167185,10.099731255855763,12.426458963204958,49.394648035815116,39.455350917031595,54.91866764311171,12.042359558774107,165.65454767255162,False,True
44.281656519265205,26.106530115626175,13.502882513529025,7.92526723809233,22.14806548587133,1.083178215991932,1.2235316909624296,8.936608993047983,10.14837940595938,47.53467986724753,37.00666784175025,32.77433108581844,11.243318900002345,86.67553338086532,False,True
38.80767767400992,30.054251267113578,19.51716691322815,10.225891580011535,23.243219322212024,1.4061029369589562,1.5545682625614052,8.170977715217155,8.803724657808388,59.79730976035326,45.89848990397185,35.624276038342764,11.131648914737518,96.15090783255374,False,True
39.114388082573804,28.18101315609892,14.202020534707604,9.77862714738578,16.24507200574795,1.021650965456292,1.0439509713287176,10.95447448697428,9.102774990556647,52.161660838192304,43.687961475633934,34.17655759388959,13.02007642375929,84.39185751758575,False,True
61.14899415700893,28.424264105544285,18.360834075778033,7.077832291259682,13.616874573629085,0.9499194174663579,1.3713767161091832,17.306611721444686,9.659980728390765,53.862930472582,46.52848278844947,56.90339844330774,19.627907855020226,142.99478419660005,False,True
68.15488523362637,24.800463699789663,19.72098795992244,5.792389650939186,12.27378596263749,1.2229427280037184,1.054199028410007,12.652031022900655,11.872788843994353,50.313841310651284,44.13842811860087,60.16499005631819,14.92917277931438,173.66570193876527,False,True
37.15548797405226,29.5105101274292,19.27359806156726,9.996604002045101,13.23798695964689,1.0156707701820045,1.0990423137143548,10.854187408771637,9.114811854684493,58.78071219104156,50.99932917640391,37.898099237972154,12.968900492667995,98.00240725085538,True,True
68.00190123136316,31.5869131530212,18.663525163647208,8.071281211540756,14.90563390714468,1.015100869346262,1.243333388684579,12.875083588799447,8.719443164462536,58.321719528209165,49.6284975269826,67.49664374181644,15.133517846830287,196.5425672177688,False,True
32.2799276643734,32.771540991615744,16.909331724310093,10.77630755373993,10.71973561819268,1.0279918178886798,1.073456049862778,10.953641310805029,6.776437662830805,60.45718026966577,53.97633038254345,34.84704080673646,13.055089178556486,84.60549940230128,True,True
31.947550915909652,32.05929164884315,16.00956974925198,8.458832788651026,14.643797301781834,0.9474657781581057,1.24103239886211,10.119907445076308,18.830584685558286,56.52769418674616,48.24989323066794,30.829318413479367,12.308405622096522,83.5767677167611,False,True
59.117923591971774,29.816171473136635,16.841277192094832,6.211801959498804,21.016681239809394,0.9131507396712051,0.9343071416228347,11.923620061318212,15.033597243427202,52.86925062473028,41.75788874705478,49.372793526208845,13.771077942612251,141.7590717800357,False,True
49.90848936945338,29.909539589925622,18.787799693842064,6.604332458534694,21.09572839298238,0.9679688039390941,1.2969567543908893,5.568531584121657,19.107934873084574,55.30167174230238,43.63538127476758,43.555519249675655,7.833457142451641,145.83069551949401,False,True
38.35962045242184,24.008507387367565,16.78676321503641,6.031984702163216,10.519541831666388,1.071212647708803,1.1761035242659712,20.4924105156191,10.788905935826506,46.82725530456719,41.90124259418202,32.146315247953474,22.739726687593873,43.54159831605156,False,True
54.36471783110946,27.513635110155956,17.876599104678753,8.420929089122666,14.724031805367547,1.3419827456010534,1.151250496642758,9.981261905872664,13.784799866905281,53.81116330395737,45.88799050424442,49.89375311199756,12.474495148116475,147.1959076416299,False,True
60.77548822827953,23.617557756648907,16.74148019305512,10.145170107528575,17.923540700645095,1.4359988925784413,1.2408009312060395,15.597813386679636,10.635639229003438,50.5042080572326,41.45206577055604,50.38539070552595,18.274613210464118,125.24827300746178,False,True
68.77883424943654,26.8797342915547,18.384137120178842,7.591724729403775,15.638578420592301,1.1256889896232989,1.229915293046146,20.084966429053836,11.635254609464514,52.85559614113732,44.589732288934,61.33659612654681,22.440570711723282,150.6000869681842,False,True
50.89625995759274,26.717367715633742,16.517503006258064,7.752546264001775,10.01611439886064,0.7141537754266858,1.3131802298434594,15.53610080195238,13.639902964986417,50.98741698589358,45.880458971562376,46.702875335806134,17.563434807222524,117.21964655725216,False,True
